HS6_Code,Sector,Product_Category,Region,Product_Name,Month,Year,Quarter,Trade_Value_USD_1000,Shipping_Cost_USD_1000,Insurance_Cost_USD_1000,MFN_Tariff_Rate,Applied_Tariff_Rate,Duty_Savings_Percent,Net_Profit_Margin_Percent,FTA_Status,CBAM_Applicable,Carbon_Tax_Risk,Carbon_Intensity_Score,Market_Share_Percent
873290,Machinery & Electronics,Transformers,ASEAN,Transformers Batch 873290,September,2025,Q3,4653.98,272.72,41.01,6.64,4.9,1.74,13.92,Active,No,Low,0.0,7.47
307870,Pharmaceuticals,Antibiotics,UAE,Antibiotics Batch 307870,April,2025,Q2,4340.48,207.39,24.2,35.01,0.0,35.01,12.02,Active,No,Low,0.0,10.12
724236,Iron & Steel,Construction Steel,Japan,Construction Steel Batch 724236,November,2024,Q4,5012.41,128.06,61.38,37.28,35.0,2.28,8.24,Active,No,Low,0.0,6.91
841934,Machinery & Electronics,Transformers,South Africa,Transformers Batch 841934,April,2025,Q2,1074.88,41.05,15.14,12.31,11.85,0.46,8.6,Active,No,High,4.81,2.29
719987,Gems & Jewellery,Precious Stones,UAE,Precious Stones Batch 719987,July,2024,Q3,4223.34,180.93,43.65,24.32,22.14,2.18,11.11,Active,No,Low,0.0,6.6
077050,Agriculture & Food,Marine Products,UAE,Marine Products Batch 077050,June,2025,Q2,4626.74,153.96,29.89,19.49,0.0,19.49,9.43,Active,No,Low,0.0,5.45
725882,Iron & Steel,Iron Bars,UAE,Iron Bars Batch 725882,August,2026,Q3,1020.93,36.18,13.49,27.91,0.0,27.91,21.43,Active,No,Low,0.0,8.4
292779,Chemicals,Agrochemicals,Canada,Agrochemicals Batch 292779,March,2026,Q1,48955.24,2518.09,655.54,39.66,38.98,0.68,6.26,Active,No,High,3.85,7.54
712911,Gems & Jewellery,Gold Jewellery,UAE,Gold Jewellery Batch 712911,September,2025,Q3,6067.79,364.1,67.75,18.06,0.0,18.06,13.21,Active,No,Low,0.0,0.48
851112,Machinery & Electronics,Transformers,South Africa,Transformers Batch 851112,December,2025,Q4,499.22,25.03,5.98,23.75,16.97,6.78,12.32,Active,No,High,0.62,1.91
728977,Iron & Steel,Steel Tubes,Australia,Steel Tubes Batch 728977,June,2025,Q2,7981.09,619.0,76.54,32.82,0.0,32.82,9.13,Active,No,High,1.57,14.94
616158,Textiles & Apparel,Cotton Garments,ASEAN,Cotton Garments Batch 616158,September,2025,Q3,690.89,20.92,6.91,6.96,4.2,2.76,12.38,Active,No,Low,0.0,10.27
713937,Gems & Jewellery,Cut Diamonds,Canada,Cut Diamonds Batch 713937,May,2024,Q2,9707.24,357.44,101.25,37.35,32.64,4.71,16.19,Active,No,High,4.65,5.8
726019,Iron & Steel,Stainless Steel,Australia,Stainless Steel Batch 726019,March,2026,Q1,16947.8,734.68,236.68,13.42,2.01,11.41,10.64,Active,No,High,3.97,12.47
631622,Textiles & Apparel,Home Textiles,ASEAN,Home Textiles Batch 631622,April,2024,Q2,870.42,67.28,7.81,16.92,15.36,1.56,18.15,Active,No,High,3.21,14.15
085580,Agriculture & Food,Marine Products,ASEAN,Marine Products Batch 085580,July,2024,Q3,12645.59,317.93,141.46,28.79,24.88,3.91,18.57,Active,No,High,0.5,2.95
395056,Chemicals,Dyes & Pigments,USA,Dyes & Pigments Batch 395056,February,2024,Q1,5536.8,363.66,33.34,38.0,29.56,8.44,6.48,Active,No,Low,0.0,8.19
852313,Machinery & Electronics,Transformers,USA,Transformers Batch 852313,June,2026,Q2,10230.11,403.74,90.56,8.26,6.93,1.33,9.96,Active,No,Low,0.0,14.07
298376,Chemicals,Industrial Gases,UK,Industrial Gases Batch 298376,November,2025,Q4,51286.84,1851.68,331.28,10.93,0.0,10.93,7.84,Active,No,Low,0.0,7.7
094241,Agriculture & Food,Basmati Rice,Canada,Basmati Rice Batch 094241,October,2026,Q4,2063.0,78.97,29.89,11.84,7.61,4.23,10.65,Active,No,Low,0.0,14.51
906593,Pharmaceuticals,Antibiotics,UK,Antibiotics Batch 906593,May,2025,Q2,962.37,46.91,6.52,26.11,0.0,26.11,11.77,Active,No,Low,0.0,5.39
295158,Chemicals,Polymers,Australia,Polymers Batch 295158,July,2025,Q3,785.04,43.6,8.21,8.99,0.0,8.99,16.59,Active,No,High,4.77,8.42
394798,Chemicals,Dyes & Pigments,USA,Dyes & Pigments Batch 394798,July,2026,Q3,876.8,30.27,10.16,22.48,19.18,3.3,17.16,Active,No,Low,0.0,1.52
876178,Machinery & Electronics,Computer Hardware,South Africa,Computer Hardware Batch 876178,December,2025,Q4,2655.39,110.39,37.06,24.03,22.02,2.01,14.13,Active,No,High,0.64,4.62
299288,Chemicals,Agrochemicals,European Union,Agrochemicals Batch 299288,October,2026,Q4,4972.75,324.03,72.89,28.71,0.0,28.71,12.32,Active,Yes,High,0.58,4.15
296757,Chemicals,Industrial Gases,ASEAN,Industrial Gases Batch 296757,August,2026,Q3,4514.44,183.73,23.68,25.6,20.48,5.12,6.78,Active,No,Low,0.0,16.59
625449,Textiles & Apparel,Cotton Garments,Japan,Cotton Garments Batch 625449,August,2024,Q3,10309.02,266.56,125.98,23.24,17.18,6.06,12.69,Active,No,High,1.57,14.62
639223,Textiles & Apparel,Cotton Garments,UK,Cotton Garments Batch 639223,December,2024,Q4,3039.67,121.16,28.16,23.06,18.93,4.13,12.85,Active,No,Low,0.0,11.41
731388,Iron & Steel,Construction Steel,UAE,Construction Steel Batch 731388,August,2026,Q3,26378.41,867.53,205.31,20.03,0.0,20.03,16.96,Active,No,High,2.93,14.43
855135,Machinery & Electronics,Auto Components,Canada,Auto Components Batch 855135,February,2025,Q1,2004.23,156.24,16.3,28.47,22.66,5.81,11.61,Active,No,Low,0.0,10.65
908932,Pharmaceuticals,Vaccines,Australia,Vaccines Batch 908932,October,2026,Q4,176354.91,4774.23,1420.33,7.97,0.0,7.97,8.11,Active,No,High,2.6,7.64
736433,Iron & Steel,Stainless Steel,Canada,Stainless Steel Batch 736433,November,2026,Q4,7619.77,609.54,80.38,29.27,25.12,4.15,13.32,Active,No,High,1.02,15.19
851172,Machinery & Electronics,Smartphones,UK,Smartphones Batch 851172,April,2025,Q2,824.08,40.96,9.76,38.73,0.0,38.73,12.07,Active,No,Low,0.0,8.9
613847,Textiles & Apparel,Home Textiles,European Union,Home Textiles Batch 613847,May,2024,Q2,598.04,28.37,7.43,23.82,15.89,7.93,18.02,Active,No,High,2.91,4.97
871566,Machinery & Electronics,Industrial Pumps,South Africa,Industrial Pumps Batch 871566,April,2025,Q2,6146.93,400.05,49.03,8.58,8.0,0.58,21.99,Active,No,Low,0.0,4.88
712540,Gems & Jewellery,Cut Diamonds,UAE,Cut Diamonds Batch 712540,December,2026,Q4,2131.98,120.7,19.79,29.12,4.37,24.75,15.47,Active,No,High,4.09,14.54
874586,Machinery & Electronics,Industrial Pumps,South Africa,Industrial Pumps Batch 874586,March,2025,Q1,8699.33,472.93,126.35,39.27,28.16,11.11,13.75,Active,No,High,0.76,13.55
099326,Agriculture & Food,Basmati Rice,UK,Basmati Rice Batch 099326,April,2024,Q2,6062.37,398.23,71.31,29.9,27.85,2.05,13.32,Active,No,Low,0.0,11.38
079121,Agriculture & Food,Marine Products,ASEAN,Marine Products Batch 079121,September,2026,Q3,2672.47,112.63,38.76,14.74,14.36,0.38,10.56,Active,No,High,4.36,15.28
631878,Textiles & Apparel,Silk Products,ASEAN,Silk Products Batch 631878,April,2025,Q2,836.99,32.95,6.56,33.87,27.02,6.85,14.3,Active,No,High,2.87,8.84
302290,Pharmaceuticals,Generic Medicines,Canada,Generic Medicines Batch 302290,January,2024,Q1,307.27,14.56,4.58,37.53,24.89,12.64,12.27,Active,No,High,4.42,5.57
719356,Gems & Jewellery,Silverware,Australia,Silverware Batch 719356,February,2025,Q1,1525.73,35.26,17.17,28.26,0.0,28.26,17.34,Active,No,High,2.2,1.82
627119,Textiles & Apparel,Cotton Garments,UK,Cotton Garments Batch 627119,October,2024,Q4,10770.84,220.63,90.86,23.18,18.03,5.15,7.05,Active,No,Low,0.0,12.55
085921,Agriculture & Food,Basmati Rice,USA,Basmati Rice Batch 085921,February,2025,Q1,4109.85,176.57,53.98,17.86,12.85,5.01,19.87,Active,No,High,0.44,10.23
855437,Machinery & Electronics,Auto Components,UK,Auto Components Batch 855437,July,2026,Q3,460.08,11.59,2.76,29.03,4.35,24.68,17.79,Active,No,Low,0.0,6.46
084145,Agriculture & Food,Process Food,USA,Process Food Batch 084145,April,2026,Q2,3865.21,143.38,55.71,26.03,23.13,2.9,5.46,Active,No,Low,0.0,3.86
846047,Machinery & Electronics,Transformers,European Union,Transformers Batch 846047,April,2025,Q2,5313.34,309.69,30.34,18.51,0.0,18.51,20.11,Active,No,High,4.94,16.82
735679,Iron & Steel,Construction Steel,UK,Construction Steel Batch 735679,August,2024,Q3,791.72,28.29,4.27,5.58,3.5,2.08,6.03,Active,No,Low,0.0,9.22
396499,Chemicals,Industrial Gases,ASEAN,Industrial Gases Batch 396499,February,2026,Q1,3754.04,137.58,30.4,23.78,20.13,3.65,13.69,Active,No,High,4.87,2.97
304999,Pharmaceuticals,Antibiotics,ASEAN,Antibiotics Batch 304999,December,2024,Q4,3252.94,149.86,31.01,7.03,4.46,2.57,15.35,Active,No,Low,0.0,12.06
281127,Chemicals,Dyes & Pigments,European Union,Dyes & Pigments Batch 281127,March,2025,Q1,536.76,35.95,6.55,38.36,0.0,38.36,7.84,Active,Yes,High,3.77,15.75
285264,Chemicals,Organic Chemicals,Australia,Organic Chemicals Batch 285264,September,2024,Q3,5098.39,293.93,50.79,14.2,14.06,0.14,13.68,Active,No,High,2.55,10.29
902383,Pharmaceuticals,Bulk Drugs,USA,Bulk Drugs Batch 902383,April,2026,Q2,6913.12,496.19,51.47,22.81,14.09,8.72,13.02,Active,No,Low,0.0,16.58
733851,Iron & Steel,Flat-rolled Products,UAE,Flat-rolled Products Batch 733851,July,2026,Q3,15132.15,821.56,93.73,16.2,2.43,13.77,16.45,Active,No,High,0.98,14.52
616946,Textiles & Apparel,Silk Products,Australia,Silk Products Batch 616946,June,2024,Q2,14482.6,464.03,154.07,24.36,14.69,9.67,10.17,Active,No,High,2.37,10.73
164129,Agriculture & Food,Organic Spices,European Union,Organic Spices Batch 164129,July,2024,Q3,377.47,26.56,5.2,13.15,9.71,3.44,21.17,Active,No,High,3.82,6.9
283677,Chemicals,Agrochemicals,UAE,Agrochemicals Batch 283677,July,2025,Q3,730.16,20.84,5.69,38.64,5.8,32.84,5.75,Active,No,High,4.5,9.45
392084,Chemicals,Agrochemicals,USA,Agrochemicals Batch 392084,September,2024,Q3,6454.63,358.32,36.29,27.3,20.69,6.61,16.26,Active,No,High,1.26,4.85
905067,Pharmaceuticals,Antibiotics,Australia,Antibiotics Batch 905067,April,2024,Q2,6442.54,426.55,39.23,38.02,24.88,13.14,6.8,Active,No,Low,0.0,8.5
165536,Agriculture & Food,Basmati Rice,Canada,Basmati Rice Batch 165536,May,2025,Q2,6454.75,190.14,76.56,14.28,9.25,5.03,19.05,Active,No,High,1.15,15.45
725560,Iron & Steel,Flat-rolled Products,South Africa,Flat-rolled Products Batch 725560,January,2026,Q1,964241.67,29343.86,14001.72,15.46,14.35,1.11,19.53,Active,No,High,0.56,2.01
711117,Gems & Jewellery,Gold Jewellery,UAE,Gold Jewellery Batch 711117,March,2024,Q1,7018.72,405.81,80.34,33.83,25.34,8.49,14.9,Active,No,Low,0.0,16.53
613592,Textiles & Apparel,Cotton Garments,Canada,Cotton Garments Batch 613592,March,2024,Q1,16372.34,653.14,88.85,36.68,34.18,2.5,12.84,Active,No,High,4.63,7.91
391358,Chemicals,Polymers,ASEAN,Polymers Batch 391358,March,2025,Q1,12469.02,458.75,172.5,12.52,8.45,4.07,5.59,Active,No,High,3.27,9.08
842145,Machinery & Electronics,Computer Hardware,ASEAN,Computer Hardware Batch 842145,March,2025,Q1,7919.53,408.24,89.55,11.98,11.43,0.55,18.64,Active,No,High,4.95,14.12
905482,Pharmaceuticals,Antibiotics,South Africa,Antibiotics Batch 905482,June,2025,Q2,1857.7,103.71,9.83,14.47,8.83,5.64,18.78,Active,No,Low,0.0,1.24
098439,Agriculture & Food,Fresh Fruits,UK,Fresh Fruits Batch 098439,February,2024,Q1,9306.36,641.93,131.9,27.99,19.78,8.21,5.95,Active,No,High,2.92,17.69
083240,Agriculture & Food,Process Food,Japan,Process Food Batch 083240,December,2026,Q4,935.2,58.18,7.96,17.56,14.69,2.87,14.65,Active,No,High,2.86,3.55
713272,Gems & Jewellery,Precious Stones,European Union,Precious Stones Batch 713272,February,2024,Q1,2089.69,107.8,10.46,13.14,9.03,4.11,20.6,Active,No,High,4.05,6.27
721228,Iron & Steel,Iron Bars,UK,Iron Bars Batch 721228,February,2026,Q1,1439.36,61.05,20.75,35.12,5.27,29.85,11.73,Active,No,High,1.75,5.94
739350,Iron & Steel,Construction Steel,UK,Construction Steel Batch 739350,December,2026,Q4,3370.48,226.56,24.38,29.27,4.39,24.88,15.01,Active,No,High,1.95,13.27
301099,Pharmaceuticals,Bulk Drugs,ASEAN,Bulk Drugs Batch 301099,October,2024,Q4,95988.9,6577.97,1066.8,11.37,8.27,3.1,15.87,Active,No,High,4.69,2.7
295450,Chemicals,Organic Chemicals,UK,Organic Chemicals Batch 295450,November,2024,Q4,181.11,11.55,1.51,33.76,29.3,4.46,5.19,Active,No,High,1.32,1.41
301659,Pharmaceuticals,Generic Medicines,Canada,Generic Medicines Batch 301659,December,2025,Q4,8344.77,413.77,73.33,38.92,37.12,1.8,14.28,Active,No,High,4.16,14.24
846719,Machinery & Electronics,Auto Components,European Union,Auto Components Batch 846719,May,2024,Q2,265.32,6.49,1.78,16.16,15.85,0.31,11.38,Active,No,High,2.78,16.19
528871,Textiles & Apparel,Knitted Apparel,European Union,Knitted Apparel Batch 528871,July,2026,Q3,1468.65,43.22,8.83,10.77,1.62,9.15,8.49,Active,No,High,2.11,10.06
389446,Chemicals,Industrial Gases,Australia,Industrial Gases Batch 389446,April,2024,Q2,15266.65,1074.64,99.78,6.74,5.59,1.15,11.13,Active,No,Low,0.0,1.76
713522,Gems & Jewellery,Synthetic Gems,European Union,Synthetic Gems Batch 713522,April,2024,Q2,3282.7,158.93,20.21,27.34,27.09,0.25,18.34,Active,No,Low,0.0,8.91
289279,Chemicals,Agrochemicals,ASEAN,Agrochemicals Batch 289279,March,2025,Q1,591.93,27.67,4.52,35.99,26.91,9.08,12.91,Active,No,High,4.2,10.24
729554,Iron & Steel,Flat-rolled Products,South Africa,Flat-rolled Products Batch 729554,July,2026,Q3,1019.48,44.07,10.43,12.96,8.09,4.87,21.42,Active,No,Low,0.0,10.39
732060,Iron & Steel,Construction Steel,European Union,Construction Steel Batch 732060,September,2026,Q3,8261.79,501.09,92.55,36.52,5.48,31.04,7.04,Active,Yes,Low,0.95,17.72
721564,Iron & Steel,Steel Tubes,USA,Steel Tubes Batch 721564,November,2025,Q4,996.7,28.78,10.91,12.07,11.21,0.86,10.44,Active,No,High,0.53,10.1
857668,Machinery & Electronics,Industrial Pumps,European Union,Industrial Pumps Batch 857668,December,2026,Q4,4124.45,110.33,26.79,25.57,3.84,21.73,14.63,Active,No,High,4.63,10.22
525462,Textiles & Apparel,Knitted Apparel,Australia,Knitted Apparel Batch 525462,July,2026,Q3,3191.86,71.01,24.75,22.0,0.0,22.0,7.45,Active,No,Low,0.0,0.89
307044,Pharmaceuticals,Bulk Drugs,Japan,Bulk Drugs Batch 307044,January,2025,Q1,1121.7,41.3,11.12,33.61,24.24,9.37,16.84,Active,No,High,4.87,4.26
904463,Pharmaceuticals,Antibiotics,USA,Antibiotics Batch 904463,April,2025,Q2,74303.71,4789.37,935.85,12.4,11.53,0.87,19.74,Active,No,High,2.62,3.03
902777,Pharmaceuticals,Surgical Equipment,European Union,Surgical Equipment Batch 902777,March,2024,Q1,7714.67,180.97,41.12,35.63,24.24,11.39,5.86,Active,No,Low,0.0,12.74
907460,Pharmaceuticals,Vaccines,USA,Vaccines Batch 907460,November,2024,Q4,142.92,6.68,2.09,13.47,10.72,2.75,13.07,Active,No,Low,0.0,6.33
714613,Gems & Jewellery,Silverware,ASEAN,Silverware Batch 714613,January,2024,Q1,3942.94,129.56,28.44,34.88,31.81,3.07,8.83,Active,No,High,1.42,7.49
502692,Textiles & Apparel,Cotton Garments,UK,Cotton Garments Batch 502692,October,2024,Q4,1104.69,84.6,13.4,12.83,10.82,2.01,17.06,Active,No,Low,0.0,7.74
104237,Agriculture & Food,Process Food,Canada,Process Food Batch 104237,May,2026,Q2,10706.97,589.62,54.32,23.22,19.72,3.5,21.99,Active,No,Low,0.0,10.19
854897,Machinery & Electronics,Transformers,USA,Transformers Batch 854897,August,2024,Q3,907.98,35.87,7.05,16.77,11.92,4.85,16.15,Active,No,Low,0.0,3.55
848661,Machinery & Electronics,Auto Components,Japan,Auto Components Batch 848661,November,2024,Q4,2509.64,200.39,19.06,30.24,26.07,4.17,12.12,Active,No,Low,0.0,13.31
845338,Machinery & Electronics,Transformers,South Africa,Transformers Batch 845338,November,2025,Q4,6358.07,320.69,85.54,36.73,31.91,4.82,19.29,Active,No,High,1.54,8.58
299752,Chemicals,Agrochemicals,USA,Agrochemicals Batch 299752,April,2025,Q2,10923.07,494.03,151.49,12.82,12.16,0.66,11.32,Active,No,Low,0.0,8.45
619184,Textiles & Apparel,Silk Products,USA,Silk Products Batch 619184,August,2024,Q3,492.53,21.13,3.93,22.52,21.33,1.19,5.92,Active,No,High,0.77,3.77
102850,Agriculture & Food,Fresh Fruits,UK,Fresh Fruits Batch 102850,February,2025,Q1,1804.88,70.04,10.07,16.64,2.5,14.14,12.68,Active,No,High,3.83,3.2
712126,Gems & Jewellery,Gold Jewellery,ASEAN,Gold Jewellery Batch 712126,November,2025,Q4,1462.03,62.87,7.86,19.12,18.85,0.27,8.39,Active,No,Low,0.0,17.11
301296,Pharmaceuticals,Surgical Equipment,European Union,Surgical Equipment Batch 301296,November,2026,Q4,1118.79,45.49,7.04,13.71,0.0,13.71,11.52,Active,No,Low,0.0,3.17
714768,Gems & Jewellery,Cut Diamonds,South Africa,Cut Diamonds Batch 714768,October,2026,Q4,42115.93,3357.83,354.92,16.82,16.07,0.75,20.32,Active,No,Low,0.0,13.55
723938,Iron & Steel,Construction Steel,UK,Construction Steel Batch 723938,April,2026,Q2,5472.4,149.89,66.28,5.77,0.0,5.77,18.47,Active,No,Low,0.0,15.8
308616,Pharmaceuticals,Surgical Equipment,USA,Surgical Equipment Batch 308616,November,2024,Q4,449.74,20.98,2.8,6.69,4.32,2.37,9.3,Active,No,High,1.11,12.41
509422,Textiles & Apparel,Knitted Apparel,South Africa,Knitted Apparel Batch 509422,May,2026,Q2,11811.07,824.88,71.45,26.2,17.16,9.04,17.22,Active,No,High,1.49,14.17
163543,Agriculture & Food,Organic Spices,South Africa,Organic Spices Batch 163543,April,2025,Q2,71914.58,1608.32,716.52,29.62,21.27,8.35,8.53,Active,No,Low,0.0,6.08
612483,Textiles & Apparel,Cotton Garments,Canada,Cotton Garments Batch 612483,March,2024,Q1,14026.42,889.48,197.04,32.28,20.34,11.94,15.95,Active,No,Low,0.0,17.8
901622,Pharmaceuticals,Vaccines,UK,Vaccines Batch 901622,January,2025,Q1,305.19,13.9,1.88,17.61,0.0,17.61,19.47,Active,No,High,0.15,2.66
385566,Chemicals,Dyes & Pigments,Australia,Dyes & Pigments Batch 385566,December,2024,Q4,1441.8,38.68,12.98,18.04,13.3,4.74,12.76,Active,No,Low,0.0,12.48
082426,Agriculture & Food,Marine Products,European Union,Marine Products Batch 082426,March,2024,Q1,19937.68,1358.47,234.94,19.56,16.36,3.2,8.08,Active,No,Low,0.0,14.07
872671,Machinery & Electronics,Smartphones,Canada,Smartphones Batch 872671,February,2025,Q1,1031.22,61.15,5.28,20.42,12.77,7.65,19.76,Active,No,High,4.89,12.12
306594,Pharmaceuticals,Surgical Equipment,UAE,Surgical Equipment Batch 306594,August,2025,Q3,5800.67,167.75,76.94,28.23,0.0,28.23,20.17,Active,No,High,0.16,16.83
853119,Machinery & Electronics,Computer Hardware,Canada,Computer Hardware Batch 853119,June,2024,Q2,9527.63,480.34,100.09,16.58,11.79,4.79,11.44,Active,No,High,0.49,8.11
847367,Machinery & Electronics,Computer Hardware,Japan,Computer Hardware Batch 847367,February,2025,Q1,742.19,32.81,3.98,31.08,18.87,12.21,14.33,Active,No,High,3.98,17.34
299395,Chemicals,Agrochemicals,Canada,Agrochemicals Batch 299395,June,2025,Q2,2726.33,192.64,22.68,33.89,31.4,2.49,18.05,Active,No,Low,0.0,12.96
302294,Pharmaceuticals,Antibiotics,UAE,Antibiotics Batch 302294,January,2025,Q1,23.06,1.57,0.24,17.43,0.0,17.43,11.36,Active,No,High,0.32,3.12
724288,Iron & Steel,Construction Steel,UAE,Construction Steel Batch 724288,April,2024,Q2,641.25,30.41,8.22,37.56,28.44,9.12,17.19,Active,No,High,3.81,1.03
286768,Chemicals,Industrial Gases,South Africa,Industrial Gases Batch 286768,March,2025,Q1,2040.9,108.56,19.04,5.15,4.61,0.54,14.95,Active,No,High,3.49,3.29
715994,Gems & Jewellery,Gold Jewellery,Japan,Gold Jewellery Batch 715994,September,2025,Q3,458.67,28.23,3.43,19.65,16.58,3.07,11.76,Active,No,Low,0.0,17.47
086287,Agriculture & Food,Organic Spices,South Africa,Organic Spices Batch 086287,May,2026,Q2,34496.63,2215.0,363.45,24.17,17.54,6.63,8.69,Active,No,High,3.16,5.37
307479,Pharmaceuticals,Bulk Drugs,Japan,Bulk Drugs Batch 307479,December,2024,Q4,348.9,19.18,5.03,31.63,26.09,5.54,17.07,Active,No,Low,0.0,15.82
162313,Agriculture & Food,Basmati Rice,ASEAN,Basmati Rice Batch 162313,March,2024,Q1,1540.61,100.16,10.18,28.46,19.35,9.11,9.87,Active,No,Low,0.0,2.81
627914,Textiles & Apparel,Knitted Apparel,Japan,Knitted Apparel Batch 627914,August,2024,Q3,3626.82,194.81,26.27,26.56,23.11,3.45,16.0,Active,No,Low,0.0,4.43
715859,Gems & Jewellery,Silverware,ASEAN,Silverware Batch 715859,November,2025,Q4,25897.71,1673.52,182.08,38.8,24.12,14.68,19.77,Active,No,Low,0.0,14.97
293447,Chemicals,Agrochemicals,Canada,Agrochemicals Batch 293447,March,2026,Q1,345.92,22.18,2.14,7.61,7.5,0.11,5.69,Active,No,Low,0.0,10.11
731052,Iron & Steel,Steel Tubes,Canada,Steel Tubes Batch 731052,December,2024,Q4,17064.33,952.41,217.34,6.4,6.22,0.18,15.63,Active,No,Low,0.0,8.93
851950,Machinery & Electronics,Transformers,South Africa,Transformers Batch 851950,April,2024,Q2,3027.07,89.49,31.57,23.22,21.23,1.99,11.86,Active,No,Low,0.0,4.14
735647,Iron & Steel,Iron Bars,UAE,Iron Bars Batch 735647,October,2026,Q4,683.85,44.54,7.86,21.62,0.0,21.62,6.95,Active,No,Low,0.0,8.13
291597,Chemicals,Industrial Gases,Japan,Industrial Gases Batch 291597,July,2024,Q3,5961.96,220.41,84.14,18.51,15.11,3.4,18.98,Active,No,Low,0.0,9.35
851547,Machinery & Electronics,Computer Hardware,UAE,Computer Hardware Batch 851547,June,2026,Q2,4018.2,314.62,51.16,7.88,0.0,7.88,14.06,Active,No,High,1.13,11.41
723678,Iron & Steel,Construction Steel,ASEAN,Construction Steel Batch 723678,November,2024,Q4,1211.57,57.61,10.08,31.14,20.6,10.54,6.49,Active,No,High,0.97,4.68
624362,Textiles & Apparel,Home Textiles,ASEAN,Home Textiles Batch 624362,August,2026,Q3,3310.0,143.56,20.47,19.16,13.92,5.24,5.1,Active,No,High,3.8,10.62
387423,Chemicals,Organic Chemicals,Australia,Organic Chemicals Batch 387423,November,2025,Q4,1672.42,126.44,14.74,26.23,0.0,26.23,18.98,Active,No,High,2.42,9.7
739128,Iron & Steel,Construction Steel,Australia,Construction Steel Batch 739128,November,2026,Q4,3534.32,73.05,48.59,27.68,4.15,23.53,7.4,Active,No,High,0.12,10.82
844936,Machinery & Electronics,Transformers,Japan,Transformers Batch 844936,April,2025,Q2,8048.14,229.75,55.05,36.7,34.52,2.18,15.49,Active,No,Low,0.0,3.66
728069,Iron & Steel,Stainless Steel,South Africa,Stainless Steel Batch 728069,February,2025,Q1,32177.58,1024.7,347.71,28.51,19.96,8.55,21.18,Active,No,Low,0.0,2.48
284689,Chemicals,Dyes & Pigments,USA,Dyes & Pigments Batch 284689,April,2025,Q2,465.58,27.73,5.56,22.01,16.1,5.91,7.59,Active,No,Low,0.0,14.58
075041,Agriculture & Food,Organic Spices,UAE,Organic Spices Batch 075041,December,2026,Q4,73097.55,3038.6,862.24,27.43,0.0,27.43,10.64,Active,No,Low,0.0,8.44
908023,Pharmaceuticals,Vaccines,UK,Vaccines Batch 908023,November,2026,Q4,159.47,11.1,2.22,7.87,0.0,7.87,8.34,Active,No,High,3.66,16.08
718484,Gems & Jewellery,Synthetic Gems,ASEAN,Synthetic Gems Batch 718484,October,2024,Q4,2373.98,124.89,35.58,36.72,30.13,6.59,13.03,Active,No,High,1.89,4.17
